craftId,product,label,inScope,drawing,drawingStatus,flags,approved,unreviewed,rejected,refs,externals
"shirt|placket|buttonhole_thread_color_placket|yz-032","shirt","YZ032",no,"/images/buttonhole_thread_color_collar_band/yz032.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-035","shirt","YZ035",no,"/images/buttonhole_thread_color_collar_band/yz035.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-049","shirt","YZ049",no,"/images/buttonhole_thread_color_collar_band/yz049.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-042","shirt","YZ042",no,"/images/buttonhole_thread_color_collar_band/yz042.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-018","shirt","YZ018",no,"/images/buttonhole_thread_color_collar_band/yz018.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-030","shirt","YZ030",no,"/images/buttonhole_thread_color_collar_band/yz030.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-022","shirt","YZ022",no,"/images/buttonhole_thread_color_collar_band/yz022.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-028","shirt","YZ028",no,"/images/buttonhole_thread_color_collar_band/yz028.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-008","shirt","YZ008",no,"/images/buttonhole_thread_color_collar_band/yz008.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-053","shirt","YZ053",no,"/images/buttonhole_thread_color_collar_band/yz053.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-015","shirt","YZ015",no,"/images/buttonhole_thread_color_collar_band/yz015.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-019","shirt","YZ019",no,"/images/buttonhole_thread_color_collar_band/yz019.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-045","shirt","YZ045",no,"/images/buttonhole_thread_color_collar_band/yz045.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-017","shirt","YZ017",no,"/images/buttonhole_thread_color_collar_band/yz017.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-034","shirt","YZ034",no,"/images/buttonhole_thread_color_collar_band/yz034.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-050","shirt","YZ050",no,"/images/buttonhole_thread_color_collar_band/yz050.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-025","shirt","YZ025",no,"/images/buttonhole_thread_color_collar_band/yz025.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-041","shirt","YZ041",no,"/images/buttonhole_thread_color_collar_band/yz041.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-016","shirt","YZ016",no,"/images/buttonhole_thread_color_collar_band/yz016.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-026","shirt","YZ026",no,"/images/buttonhole_thread_color_collar_band/yz026.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-054","shirt","YZ054",no,"/images/buttonhole_thread_color_collar_band/yz054.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttonhole_thread_color_placket|yz-037","shirt","YZ037",no,"/images/buttonhole_thread_color_collar_band/yz037.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|placket_buttonhole_direction|bh-vertical","shirt","Vertical",yes,"/images/placket_buttonhole_direction/vertical-buttonholes.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,5,0,0,0
"shirt|placket|placket_buttonhole_direction|bh-vertical-horiz","shirt","Vertical with Horizontal Buttonhole",yes,"/images/placket_buttonhole_direction/vertical-buttonholes-with-horizontal-buttonhole.jpg","verified-match","",1,4,0,0,0
"shirt|placket|placket_buttonhole_direction|bh-horiz-2nd","shirt","Horizontal (2nd from Bottom)",yes,"/images/placket_buttonhole_direction/horizontal-second-buttonhole-from-bottom.jpg","verified-match","",1,3,0,0,0
"shirt|placket|buttonhole|bh-machine","shirt","Machine",yes,"/images/blueprints/baoxiniao/shirt/GLKMO/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,1,0,0
"shirt|placket|buttonhole|bh-hand","shirt","Hand-Made",yes,"/images/blueprints/baoxiniao/shirt/GLKMO/H.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,1,0,0
"shirt|placket|placket_splicing|splice-none","shirt","None",yes,"/images/collar_splicing/none.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-lower-top-collar","shirt","Lower Part of Top Collar",yes,"/images/collar_splicing/lower-part-of-top-collar.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|placket|placket_splicing|splice-upper-top-collar","shirt","Upper Part of Top Collar",yes,"/images/collar_splicing/upper-part-of-top-collar.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|placket|placket_splicing|splice-strip-mid-collar","shirt","Strip in Middle Top Collar",yes,"/images/collar_splicing/strip-in-middle-top-collar.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-point-opening","shirt","Collar Point Opening Edge",yes,"/images/collar_splicing/collar-point-opening-edge.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|placket|placket_splicing|splice-4cm-from-point","shirt","4 cm to Collar Point Opening Edge",yes,"/images/collar_splicing/4cm-to-collar-point-opening-edge.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,7,0,0,0
"shirt|placket|placket_splicing|splice-15cm-from-point","shirt","1.5 cm to Collar Point Opening Edge",yes,"/images/collar_splicing/15cm-to-collar-point-opening-edge.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-single-left-placket","shirt","Single Left Placket Edge",yes,"/images/collar_splicing/single-left-placket-edge.jpg","verified-match","",0,5,0,0,0
"shirt|placket|placket_splicing|splice-double-left-placket","shirt","Double Left Placket Edges",yes,"/images/collar_splicing/double-left-placket-edges.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|placket|placket_splicing|splice-top-collar-edge","shirt","Top Collar Edge",yes,"/images/collar_splicing/top-collar-edge.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-triangle-point","shirt","Triangle Collar Point",yes,"/images/collar_splicing/triangle-collar-point.jpg","verified-match","",0,3,0,0,0
"shirt|placket|placket_splicing|splice-upper-cuff","shirt","Upper Sleeve Cuff",yes,"/images/collar_splicing/upper-sleeve-cuff.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-lower-cuff","shirt","Lower Sleeve Cuff",yes,"/images/collar_splicing/lower-sleeve-cuff.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,7,0,0,0
"shirt|placket|placket_splicing|splice-cuff-edge","shirt","Cuff Edge",yes,"/images/collar_splicing/cuff-edge.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|placket_splicing|splice-strip-mid-cuff","shirt","Strip in Middle Cuff",yes,"/images/collar_splicing/strip-in-middle-cuff.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"shirt|placket|first_button_distance|fbd-4","shirt","4 cm",yes,"/images/first_button_distance/4cm.jpg","verified-match","",0,3,0,0,0
"shirt|placket|first_button_distance|fbd-5","shirt","5 cm",yes,"/images/first_button_distance/5cm.jpg","verified-match","",0,3,0,0,0
"shirt|placket|first_button_distance|fbd-6","shirt","6 cm",yes,"/images/first_button_distance/6cm.jpg","verified-match","",0,3,0,0,0
"shirt|placket|first_button_distance|fbd-65","shirt","6.5 cm",yes,"/images/first_button_distance/65cm.jpg","verified-match","",0,1,0,0,0
"shirt|placket|first_button_distance|fbd-7","shirt","7 cm",yes,"/images/first_button_distance/7cm.jpg","verified-match","",0,1,0,0,0
"shirt|placket|first_button_distance|fbd-8","shirt","8 cm",yes,"/images/first_button_distance/8cm.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|placket|first_button_distance|fbd-9","shirt","9 cm",yes,"/images/first_button_distance/9cm.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|first_button_distance|fbd-10","shirt","10 cm",yes,"/images/first_button_distance/10cm.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|sewing_button_style|sbtn-machine","shirt","Machine Buttoning",yes,"/images/sewing_button_style/machine-buttoning.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|sewing_button_style|sbtn-cross","shirt","Hand-Made Crossing (X)",yes,"/images/sewing_button_style/hand-made-crossing-buttoning.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|sewing_button_style|sbtn-arrow-down","shirt","Hand-Made Arrow-Down",yes,"/images/sewing_button_style/hand-made-arrow-down-buttoning.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|sewing_button_style|sbtn-equals","shirt","Hand-Made Equals (=)",yes,"/images/sewing_button_style/hand-made-equals-buttoning.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|sewing_button_style|sbtn-square","shirt","Hand-Made Square",yes,"/images/sewing_button_style/hand-made-square-buttoning.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-match","shirt","Matching to Fabric",no,"/images/decoration_stitching_color_on_collar/matching-to-fabric.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-021","shirt","YZ021",no,"/images/buttonhole_thread_color_collar_band/yz021.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-036","shirt","YZ036",no,"/images/buttonhole_thread_color_collar_band/yz036.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-029","shirt","YZ029",no,"/images/buttonhole_thread_color_collar_band/yz029.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-024","shirt","YZ024",no,"/images/buttonhole_thread_color_collar_band/yz024.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-010","shirt","YZ010",no,"/images/buttonhole_thread_color_collar_band/yz010.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-011","shirt","YZ011",no,"/images/buttonhole_thread_color_collar_band/yz011.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-027","shirt","YZ027",no,"/images/buttonhole_thread_color_collar_band/yz027.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-040","shirt","YZ040",no,"/images/buttonhole_thread_color_collar_band/yz040.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-014","shirt","YZ014",no,"/images/buttonhole_thread_color_collar_band/yz014.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-012","shirt","YZ012",no,"/images/buttonhole_thread_color_collar_band/yz012.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-031","shirt","YZ031",no,"/images/buttonhole_thread_color_collar_band/yz031.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-032","shirt","YZ032",no,"/images/buttonhole_thread_color_collar_band/yz032.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-035","shirt","YZ035",no,"/images/buttonhole_thread_color_collar_band/yz035.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-049","shirt","YZ049",no,"/images/buttonhole_thread_color_collar_band/yz049.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-042","shirt","YZ042",no,"/images/buttonhole_thread_color_collar_band/yz042.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-018","shirt","YZ018",no,"/images/buttonhole_thread_color_collar_band/yz018.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-030","shirt","YZ030",no,"/images/buttonhole_thread_color_collar_band/yz030.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-022","shirt","YZ022",no,"/images/buttonhole_thread_color_collar_band/yz022.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-028","shirt","YZ028",no,"/images/buttonhole_thread_color_collar_band/yz028.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-008","shirt","YZ008",no,"/images/buttonhole_thread_color_collar_band/yz008.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-053","shirt","YZ053",no,"/images/buttonhole_thread_color_collar_band/yz053.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-015","shirt","YZ015",no,"/images/buttonhole_thread_color_collar_band/yz015.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-019","shirt","YZ019",no,"/images/buttonhole_thread_color_collar_band/yz019.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-045","shirt","YZ045",no,"/images/buttonhole_thread_color_collar_band/yz045.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-017","shirt","YZ017",no,"/images/buttonhole_thread_color_collar_band/yz017.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-034","shirt","YZ034",no,"/images/buttonhole_thread_color_collar_band/yz034.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-050","shirt","YZ050",no,"/images/buttonhole_thread_color_collar_band/yz050.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-025","shirt","YZ025",no,"/images/buttonhole_thread_color_collar_band/yz025.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-041","shirt","YZ041",no,"/images/buttonhole_thread_color_collar_band/yz041.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-016","shirt","YZ016",no,"/images/buttonhole_thread_color_collar_band/yz016.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-026","shirt","YZ026",no,"/images/buttonhole_thread_color_collar_band/yz026.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-054","shirt","YZ054",no,"/images/buttonhole_thread_color_collar_band/yz054.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|placket|buttoning_thread_color|yz-037","shirt","YZ037",no,"/images/buttonhole_thread_color_collar_band/yz037.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|pocket-hem|pocket|pocket-none","shirt","No Pocket",yes,"/images/pocket/none.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",1,4,0,0,2
"shirt|pocket-hem|pocket|pocket-round","shirt","Round Pocket",yes,"/images/pocket/round-pocket.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",1,5,0,0,4
"shirt|pocket-hem|pocket|pocket-hexagon","shirt","Hexagon Pocket",yes,"/images/pocket/hexagon-pocket.jpg","verified-match","",1,4,0,0,0
"shirt|pocket-hem|pocket|pocket-triangle","shirt","Triangle Pocket",yes,"/images/pocket/triangle-pocket.jpg","verified-match","EXTERNAL_WEB_PHOTO",1,5,0,0,2
"shirt|pocket-hem|pocket|pocket-round-welt","shirt","Round Pocket with Welt",yes,"/images/pocket/round-pocket-with-welt.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,1,0,0
"shirt|pocket-hem|hem|hem-round","shirt","Round Hem",yes,"/images/hem/round-hem.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",1,8,0,0,2
"shirt|pocket-hem|hem|hem-straight","shirt","Straight Hem",yes,"/images/hem/straight-hem.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,5,0,0,0
"shirt|pocket-hem|hem|hem-small-round","shirt","Small Round Hem",yes,"/images/blueprints/baoxiniao/shirt/REQDN/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|pocket-hem|hem|hem-sq-side-vents-5cm","shirt","Squared Bottom with Side Vents 5 cm",yes,"/images/hem/squared-bottom-with-side-vents-5cm.jpg","verified-match","",1,4,0,0,0
"shirt|pocket-hem|hem|hem-straight-side-vents","shirt","Straight Hem with Side Vents",yes,"/images/hem/straight-hem-with-side-vents.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"shirt|pocket-hem|hem|hem-round-pentagon-gusset","shirt","Round Hem with Pentagon Gusset",yes,"/images/hem/round-hem-with-pentagon-gusset.jpg","verified-match","",1,2,0,0,0
"shirt|pocket-hem|hem|hem-round-hexagon-gusset","shirt","Round Hem with Hexagon Gusset",yes,"/images/hem/round-hem-with-hexagon-gusset.jpg","verified-match","",1,2,0,0,0
"shirt|pocket-hem|hem|hem-large-round-triangle-gusset","shirt","Large Round Hem with Triangle Gusset",yes,"/images/hem/large-round-hem-with-triangle-gusset.jpg","verified-match","",1,4,0,0,0
"shirt|pocket-hem|hem|hem-small-round-pentagon-gusset","shirt","Small Round Hem with Pentagon Gusset",yes,"/images/blueprints/baoxiniao/shirt/REQDN/I.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|shoulder|decoration_stitching_on_shoulder|shl-stitch-none","shirt","None",yes,"","missing","NO_DRAWING",0,1,0,0,0
"shirt|shoulder|decoration_stitching_on_shoulder|shl-stitch-06-top","shirt","Machine 0.6 cm Top Stitching",yes,"/images/decoration_stitching_on_shoulder/machine-06cm-top-stitching.jpg","verified-match","",1,4,0,0,0
"shirt|cuffs|cuff|cuff-customer-btn","shirt","Customer Button Cuff",yes,"/images/cuff/customer-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|cuffs|cuff|cuff-french-2btn-1bh","shirt","French Cuff — 2 Buttons, 1 Buttonhole",yes,"/images/cuff/french-cuff-with-2-buttons-and-1-buttonhole.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|cuffs|cuff|cuff-french-6bh","shirt","French Cuff — 6 Buttonholes",yes,"/images/cuff/french-cuff-with-6-buttonholes.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,6,1,5,0
"shirt|cuffs|cuff|cuff-french-4bh","shirt","French Cuff — 4 Buttonholes",yes,"/images/cuff/french-cuff-with-4-buttonholes.jpg","verified-match","EXTERNAL_WEB_PHOTO|HAS_OWNER_REFS",0,3,1,3,2
"shirt|cuffs|cuff|cuff-curved-1btn-1bh","shirt","Curved Cuff — 1 Button, 1 Buttonhole",yes,"/images/cuff/curved-cuff-with-1-button-and-1-buttonhole.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,1,0,0
